file	format	type	num_seqs	sum_len	min_len	avg_len	max_len
SRR13277420.filt_1P.fq	FASTQ	DNA	1810440	444522243	36	245.5	251
SRR13277420.filt_2P.fq	FASTQ	DNA	1810440	426149687	36	235.4	251
SRR13282187.filt_1P.fq	FASTQ	DNA	478735	120107353	36	250.9	301
SRR13282187.filt_2P.fq	FASTQ	DNA	478735	105318481	36	220.0	301
SRR13282232.filt_1P.fq	FASTQ	DNA	1067224	248883429	36	233.2	251
SRR13282232.filt_2P.fq	FASTQ	DNA	1067224	230734643	36	216.2	251
SRR13284906.filt_1P.fq	FASTQ	DNA	1491680	366834166	36	245.9	251
SRR13284906.filt_2P.fq	FASTQ	DNA	1491680	350097842	36	234.7	251
SRR13292757.filt_1P.fq	FASTQ	DNA	744288	175378881	36	235.6	251
SRR13292757.filt_2P.fq	FASTQ	DNA	744288	167657162	36	225.3	251
SRR13292778.filt_1P.fq	FASTQ	DNA	1064357	252656667	36	237.4	251
SRR13292778.filt_2P.fq	FASTQ	DNA	1064357	237347985	36	223.0	251
SRR13295007.filt_1P.fq	FASTQ	DNA	640874	169547627	36	264.6	301
SRR13295007.filt_2P.fq	FASTQ	DNA	640874	151577148	36	236.5	301
SRR13295282.filt_1P.fq	FASTQ	DNA	1453696	212238692	36	146.0	151
SRR13295282.filt_2P.fq	FASTQ	DNA	1453696	207283110	36	142.6	151
SRR13297812.filt_1P.fq	FASTQ	DNA	706288	194574974	36	275.5	301
SRR13297812.filt_2P.fq	FASTQ	DNA	706288	170054174	36	240.8	301
SRR13320523.filt_1P.fq	FASTQ	DNA	619068	147113619	36	237.6	251
SRR13320523.filt_2P.fq	FASTQ	DNA	619068	140933869	36	227.7	251
SRR13332084.filt_1P.fq	FASTQ	DNA	1541810	227434626	36	147.5	151
SRR13332084.filt_2P.fq	FASTQ	DNA	1541810	208310915	36	135.1	151
SRR13332085.filt_1P.fq	FASTQ	DNA	1512288	221987702	36	146.8	151
SRR13332085.filt_2P.fq	FASTQ	DNA	1512288	217728832	36	144.0	151
SRR13332087.filt_1P.fq	FASTQ	DNA	674755	97608664	36	144.7	151
SRR13332087.filt_2P.fq	FASTQ	DNA	674755	92062506	36	136.4	151
SRR13332088.filt_1P.fq	FASTQ	DNA	1095426	161697275	36	147.6	151
SRR13332088.filt_2P.fq	FASTQ	DNA	1095426	154654696	36	141.2	151
SRR13332090.filt_1P.fq	FASTQ	DNA	1140512	166981563	36	146.4	151
SRR13332090.filt_2P.fq	FASTQ	DNA	1140512	157647692	36	138.2	151
SRR13332091.filt_1P.fq	FASTQ	DNA	1853321	273220754	36	147.4	151
SRR13332091.filt_2P.fq	FASTQ	DNA	1853321	269066256	36	145.2	151
SRR13332093.filt_1P.fq	FASTQ	DNA	648062	94120459	36	145.2	151
SRR13332093.filt_2P.fq	FASTQ	DNA	648062	91666238	36	141.4	151
SRR13332094.filt_1P.fq	FASTQ	DNA	1322251	194067962	36	146.8	151
SRR13332094.filt_2P.fq	FASTQ	DNA	1322251	188571848	36	142.6	151
SRR13332097.filt_1P.fq	FASTQ	DNA	2808605	414833441	36	147.7	151
SRR13332097.filt_2P.fq	FASTQ	DNA	2808605	409757179	36	145.9	151
SRR13332102.filt_1P.fq	FASTQ	DNA	740770	173431186	36	234.1	251
SRR13332102.filt_2P.fq	FASTQ	DNA	740770	163918258	36	221.3	251
SRR13336700.filt_1P.fq	FASTQ	DNA	742997	174556839	36	234.9	251
SRR13336700.filt_2P.fq	FASTQ	DNA	742997	158889260	36	213.8	251
SRR13336701.filt_1P.fq	FASTQ	DNA	748934	175379746	36	234.2	251
SRR13336701.filt_2P.fq	FASTQ	DNA	748934	166342324	36	222.1	251
SRR13338128.filt_1P.fq	FASTQ	DNA	1449120	212526176	36	146.7	151
SRR13338128.filt_2P.fq	FASTQ	DNA	1449120	200861985	36	138.6	151
SRR1333867.filt_1P.fq	FASTQ	DNA	595198	128832389	36	216.5	251
SRR1333867.filt_2P.fq	FASTQ	DNA	595198	120750212	36	202.9	251
SRR1333873.filt_1P.fq	FASTQ	DNA	494531	112453469	36	227.4	251
SRR1333873.filt_2P.fq	FASTQ	DNA	494531	105239678	36	212.8	251
SRR1334125.filt_1P.fq	FASTQ	DNA	1330341	262672879	36	197.4	251
SRR1334125.filt_2P.fq	FASTQ	DNA	1330341	249865576	36	187.8	251
SRR1334226.filt_1P.fq	FASTQ	DNA	650700	144533309	36	222.1	251
SRR1334226.filt_2P.fq	FASTQ	DNA	650700	133583775	36	205.3	251
SRR1334561.filt_1P.fq	FASTQ	DNA	1127724	241700544	36	214.3	251
SRR1334561.filt_2P.fq	FASTQ	DNA	1127724	221764217	36	196.6	251
SRR13347705.filt_1P.fq	FASTQ	DNA	1173216	170629143	36	145.4	151
SRR13347705.filt_2P.fq	FASTQ	DNA	1173216	168658850	36	143.8	151
SRR1334790.filt_1P.fq	FASTQ	DNA	1208165	235630255	36	195.0	251
SRR1334790.filt_2P.fq	FASTQ	DNA	1208165	219168490	36	181.4	251
SRR13370966.filt_1P.fq	FASTQ	DNA	923878	214516078	36	232.2	251
SRR13370966.filt_2P.fq	FASTQ	DNA	923878	193790501	36	209.8	251
SRR13377887.filt_1P.fq	FASTQ	DNA	1743577	251862859	36	144.5	151
SRR13377887.filt_2P.fq	FASTQ	DNA	1743577	237516969	36	136.2	151
SRR13377889.filt_1P.fq	FASTQ	DNA	1751216	249454675	36	142.4	151
SRR13377889.filt_2P.fq	FASTQ	DNA	1751216	244551420	36	139.6	151
SRR13389372.filt_1P.fq	FASTQ	DNA	419139	98976895	36	236.1	251
SRR13389372.filt_2P.fq	FASTQ	DNA	419139	96302434	36	229.8	251
SRR13389652.filt_1P.fq	FASTQ	DNA	615524	142483901	36	231.5	251
SRR13389652.filt_2P.fq	FASTQ	DNA	615524	129996543	36	211.2	251
SRR13389664.filt_1P.fq	FASTQ	DNA	663924	153592883	36	231.3	251
SRR13389664.filt_2P.fq	FASTQ	DNA	663924	145732525	36	219.5	251
SRR13394393.filt_1P.fq	FASTQ	DNA	2029164	297369252	36	146.5	151
SRR13394393.filt_2P.fq	FASTQ	DNA	2029164	289475289	36	142.7	151
SRR13403874.filt_1P.fq	FASTQ	DNA	1193501	280648120	36	235.1	251
SRR13403874.filt_2P.fq	FASTQ	DNA	1193501	230329558	36	193.0	251
SRR13417578.filt_1P.fq	FASTQ	DNA	872451	197024950	36	225.8	251
SRR13417578.filt_2P.fq	FASTQ	DNA	872451	185129528	36	212.2	251
SRR13421831.filt_1P.fq	FASTQ	DNA	1358323	312212548	36	229.9	251
SRR13421831.filt_2P.fq	FASTQ	DNA	1358323	282224441	36	207.8	251
SRR13422657.filt_1P.fq	FASTQ	DNA	1998996	467250298	36	233.7	251
SRR13422657.filt_2P.fq	FASTQ	DNA	1998996	383787330	36	192.0	251
SRR13425874.filt_1P.fq	FASTQ	DNA	1481893	344182928	36	232.3	251
SRR13425874.filt_2P.fq	FASTQ	DNA	1481893	332025858	36	224.1	251
SRR13430969.filt_1P.fq	FASTQ	DNA	665927	135832755	36	204.0	251
SRR13430969.filt_2P.fq	FASTQ	DNA	665927	130989726	36	196.7	251
SRR13433412.filt_1P.fq	FASTQ	DNA	1157024	261140175	36	225.7	251
SRR13433412.filt_2P.fq	FASTQ	DNA	1157024	243299023	36	210.3	251
SRR13440523.filt_1P.fq	FASTQ	DNA	715184	168176293	36	235.2	251
SRR13440523.filt_2P.fq	FASTQ	DNA	715184	141203890	36	197.4	251
SRR13455266.filt_1P.fq	FASTQ	DNA	705990	157385234	36	222.9	251
SRR13455266.filt_2P.fq	FASTQ	DNA	705990	146598562	36	207.6	251
SRR13483608.filt_1P.fq	FASTQ	DNA	606111	141391719	36	233.3	251
SRR13483608.filt_2P.fq	FASTQ	DNA	606111	135656668	36	223.8	251
SRR13491552.filt_1P.fq	FASTQ	DNA	577104	157574456	36	273.0	301
SRR13491552.filt_2P.fq	FASTQ	DNA	577104	139982237	36	242.6	301
SRR13491585.filt_1P.fq	FASTQ	DNA	740633	173962194	36	234.9	251
SRR13491585.filt_2P.fq	FASTQ	DNA	740633	160156185	36	216.2	251
SRR13491589.filt_1P.fq	FASTQ	DNA	753988	176821566	36	234.5	251
SRR13491589.filt_2P.fq	FASTQ	DNA	753988	164111773	36	217.7	251
SRR13491591.filt_1P.fq	FASTQ	DNA	635267	147680703	36	232.5	251
SRR13491591.filt_2P.fq	FASTQ	DNA	635267	139551631	36	219.7	251
SRR13492876.filt_1P.fq	FASTQ	DNA	717328	166730239	36	232.4	251
SRR13492876.filt_2P.fq	FASTQ	DNA	717328	159528143	36	222.4	251
SRR13498978.filt_1P.fq	FASTQ	DNA	1847865	255254692	36	138.1	151
SRR13498978.filt_2P.fq	FASTQ	DNA	1847865	237491252	36	128.5	151
SRR13498980.filt_1P.fq	FASTQ	DNA	1948996	260915497	36	133.9	151
SRR13498980.filt_2P.fq	FASTQ	DNA	1948996	250250968	36	128.4	151
SRR13498988.filt_1P.fq	FASTQ	DNA	707807	100108471	36	141.4	151
SRR13498988.filt_2P.fq	FASTQ	DNA	707807	96215278	36	135.9	151
SRR13500279.filt_1P.fq	FASTQ	DNA	1281779	188936606	36	147.4	151
SRR13500279.filt_2P.fq	FASTQ	DNA	1281779	184338646	36	143.8	151
SRR13500281.filt_1P.fq	FASTQ	DNA	1365338	201164145	36	147.3	151
SRR13500281.filt_2P.fq	FASTQ	DNA	1365338	197590030	36	144.7	151
SRR13508651.filt_1P.fq	FASTQ	DNA	1538664	224207044	36	145.7	151
SRR13508651.filt_2P.fq	FASTQ	DNA	1538664	219254110	36	142.5	151
SRR13520481.filt_1P.fq	FASTQ	DNA	307645	72569267	36	235.9	251
SRR13520481.filt_2P.fq	FASTQ	DNA	307645	63966599	36	207.9	251
SRR13523220.filt_1P.fq	FASTQ	DNA	694883	159349975	36	229.3	251
SRR13523220.filt_2P.fq	FASTQ	DNA	694883	148732207	36	214.0	251
SRR13531662.filt_1P.fq	FASTQ	DNA	358533	84654495	36	236.1	251
SRR13531662.filt_2P.fq	FASTQ	DNA	358533	81087535	36	226.2	251
SRR13535245.filt_1P.fq	FASTQ	DNA	887747	206298000	36	232.4	251
SRR13535245.filt_2P.fq	FASTQ	DNA	887747	167473009	36	188.6	251
SRR13562685.filt_1P.fq	FASTQ	DNA	1267321	291143482	36	229.7	251
SRR13562685.filt_2P.fq	FASTQ	DNA	1267321	265146627	36	209.2	251
SRR13571388.filt_1P.fq	FASTQ	DNA	601866	140508310	36	233.5	251
SRR13571388.filt_2P.fq	FASTQ	DNA	601866	128117755	36	212.9	251
SRR13572408.filt_1P.fq	FASTQ	DNA	1575085	231322467	36	146.9	151
SRR13572408.filt_2P.fq	FASTQ	DNA	1575085	226317467	36	143.7	151
SRR13572410.filt_1P.fq	FASTQ	DNA	1366593	198798762	36	145.5	151
SRR13572410.filt_2P.fq	FASTQ	DNA	1366593	195774575	36	143.3	151
SRR13573601.filt_1P.fq	FASTQ	DNA	1039572	200234343	36	192.6	251
SRR13573601.filt_2P.fq	FASTQ	DNA	1039572	174555981	36	167.9	251
SRR13575014.filt_1P.fq	FASTQ	DNA	561326	131140743	36	233.6	251
SRR13575014.filt_2P.fq	FASTQ	DNA	561326	126494105	36	225.3	251
SRR13577417.filt_1P.fq	FASTQ	DNA	959320	223621118	36	233.1	251
SRR13577417.filt_2P.fq	FASTQ	DNA	959320	212897639	36	221.9	251
SRR13588058.filt_1P.fq	FASTQ	DNA	1543597	304046627	36	197.0	251
SRR13588058.filt_2P.fq	FASTQ	DNA	1543597	287850052	36	186.5	251
SRR13602812.filt_1P.fq	FASTQ	DNA	429208	101367494	36	236.2	251
SRR13602812.filt_2P.fq	FASTQ	DNA	429208	89105478	36	207.6	251
SRR13605720.filt_1P.fq	FASTQ	DNA	1044400	244353269	36	234.0	251
SRR13605720.filt_2P.fq	FASTQ	DNA	1044400	218750542	36	209.5	251
SRR13624799.filt_1P.fq	FASTQ	DNA	805638	186477393	36	231.5	251
SRR13624799.filt_2P.fq	FASTQ	DNA	805638	172136852	36	213.7	251
SRR1363292.filt_1P.fq	FASTQ	DNA	635215	142383838	36	224.2	251
SRR1363292.filt_2P.fq	FASTQ	DNA	635215	124461531	36	195.9	251
SRR1363299.filt_1P.fq	FASTQ	DNA	1308083	280594744	36	214.5	250
SRR1363299.filt_2P.fq	FASTQ	DNA	1308083	268272929	36	205.1	250
SRR1363333.filt_1P.fq	FASTQ	DNA	494775	111778589	36	225.9	251
SRR1363333.filt_2P.fq	FASTQ	DNA	494775	106812865	36	215.9	251
SRR1363344.filt_1P.fq	FASTQ	DNA	243556	51010241	36	209.4	251
SRR1363344.filt_2P.fq	FASTQ	DNA	243556	43561884	36	178.9	251
SRR13635063.filt_1P.fq	FASTQ	DNA	1722939	396734696	36	230.3	251
SRR13635063.filt_2P.fq	FASTQ	DNA	1722939	378379566	36	219.6	251
SRR13641927.filt_1P.fq	FASTQ	DNA	1056613	248159796	36	234.9	251
SRR13641927.filt_2P.fq	FASTQ	DNA	1056613	231715691	36	219.3	251
SRR13641955.filt_1P.fq	FASTQ	DNA	996535	233848561	36	234.7	251
SRR13641955.filt_2P.fq	FASTQ	DNA	996535	214421260	36	215.2	251
SRR13643325.filt_1P.fq	FASTQ	DNA	1083093	201161822	36	185.7	301
SRR13643325.filt_2P.fq	FASTQ	DNA	1083093	187848245	36	173.4	301
SRR13643354.filt_1P.fq	FASTQ	DNA	748132	182421088	36	243.8	301
SRR13643354.filt_2P.fq	FASTQ	DNA	748132	161901774	36	216.4	301
SRR13643357.filt_1P.fq	FASTQ	DNA	927780	206009388	36	222.0	301
SRR13643357.filt_2P.fq	FASTQ	DNA	927780	187609466	36	202.2	301
SRR13643361.filt_1P.fq	FASTQ	DNA	728916	181900100	36	249.5	301
SRR13643361.filt_2P.fq	FASTQ	DNA	728916	166626692	36	228.6	301
SRR13645953.filt_1P.fq	FASTQ	DNA	1849041	408289757	36	220.8	251
SRR13645953.filt_2P.fq	FASTQ	DNA	1849041	377327125	36	204.1	251
SRR13651649.filt_1P.fq	FASTQ	DNA	1718847	250488208	36	145.7	151
SRR13651649.filt_2P.fq	FASTQ	DNA	1718847	238219998	36	138.6	151
SRR13652137.filt_1P.fq	FASTQ	DNA	867562	204827106	36	236.1	251
SRR13652137.filt_2P.fq	FASTQ	DNA	867562	174754250	36	201.4	251
SRR13687525.filt_1P.fq	FASTQ	DNA	1496842	298640419	36	199.5	251
SRR13687525.filt_2P.fq	FASTQ	DNA	1496842	270946177	36	181.0	251
SRR13700256.filt_1P.fq	FASTQ	DNA	1376492	201514173	36	146.4	151
SRR13700256.filt_2P.fq	FASTQ	DNA	1376492	199370295	36	144.8	151
SRR13729863.filt_1P.fq	FASTQ	DNA	2607200	369435967	36	141.7	149
SRR13729863.filt_2P.fq	FASTQ	DNA	2607200	369311596	36	141.7	149
SRR13729864.filt_1P.fq	FASTQ	DNA	1888568	264255223	36	139.9	149
SRR13729864.filt_2P.fq	FASTQ	DNA	1888568	262821395	36	139.2	149
SRR13733746.filt_1P.fq	FASTQ	DNA	1085003	251886608	36	232.2	251
SRR13733746.filt_2P.fq	FASTQ	DNA	1085003	230229184	36	212.2	251
SRR13734520.filt_1P.fq	FASTQ	DNA	923180	220392737	36	238.7	251
SRR13734520.filt_2P.fq	FASTQ	DNA	923180	208418332	36	225.8	251
SRR13734531.filt_1P.fq	FASTQ	DNA	299558	72054089	36	240.5	251
SRR13734531.filt_2P.fq	FASTQ	DNA	299558	68262169	36	227.9	251
SRR13762668.filt_1P.fq	FASTQ	DNA	975893	214961716	36	220.3	251
SRR13762668.filt_2P.fq	FASTQ	DNA	975893	179500181	36	183.9	251
SRR13769915.filt_1P.fq	FASTQ	DNA	1339908	313092201	36	233.7	251
SRR13769915.filt_2P.fq	FASTQ	DNA	1339908	300587638	36	224.3	251
SRR13771182.filt_1P.fq	FASTQ	DNA	934732	217681134	36	232.9	251
SRR13771182.filt_2P.fq	FASTQ	DNA	934732	206299614	36	220.7	251
SRR13771183.filt_1P.fq	FASTQ	DNA	857219	197877158	36	230.8	251
SRR13771183.filt_2P.fq	FASTQ	DNA	857219	183041768	36	213.5	251
SRR13785576.filt_1P.fq	FASTQ	DNA	1257622	276478884	36	219.8	251
SRR13785576.filt_2P.fq	FASTQ	DNA	1257622	259532640	36	206.4	251
SRR1379610.filt_1P.fq	FASTQ	DNA	683694	125612690	36	183.7	251
SRR1379610.filt_2P.fq	FASTQ	DNA	683694	121170471	36	177.2	251
SRR13796383.filt_1P.fq	FASTQ	DNA	2224241	519329400	36	233.5	251
SRR13796383.filt_2P.fq	FASTQ	DNA	2224241	488181834	36	219.5	251
SRR13811181.filt_1P.fq	FASTQ	DNA	796336	179905947	36	225.9	251
SRR13811181.filt_2P.fq	FASTQ	DNA	796336	161499911	36	202.8	251
SRR13811257.filt_1P.fq	FASTQ	DNA	547181	129880365	36	237.4	251
SRR13811257.filt_2P.fq	FASTQ	DNA	547181	124565280	36	227.6	251
SRR13842421.filt_1P.fq	FASTQ	DNA	1505412	216240000	36	143.6	151
SRR13842421.filt_2P.fq	FASTQ	DNA	1505412	202778493	36	134.7	151
SRR13842424.filt_1P.fq	FASTQ	DNA	902512	128454756	36	142.3	151
SRR13842424.filt_2P.fq	FASTQ	DNA	902512	124278946	36	137.7	151
SRR13842578.filt_1P.fq	FASTQ	DNA	1984586	286057543	36	144.1	151
SRR13842578.filt_2P.fq	FASTQ	DNA	1984586	270790187	36	136.4	151
SRR13842579.filt_1P.fq	FASTQ	DNA	1824371	261184868	36	143.2	151
SRR13842579.filt_2P.fq	FASTQ	DNA	1824371	256769219	36	140.7	151
SRR13842582.filt_1P.fq	FASTQ	DNA	1989512	285212505	36	143.4	151
SRR13842582.filt_2P.fq	FASTQ	DNA	1989512	277352474	36	139.4	151
SRR13853159.filt_1P.fq	FASTQ	DNA	1397082	265740058	36	190.2	251
SRR13853159.filt_2P.fq	FASTQ	DNA	1397082	251854600	36	180.3	251
SRR13858528.filt_1P.fq	FASTQ	DNA	800634	214465686	36	267.9	301
SRR13858528.filt_2P.fq	FASTQ	DNA	800634	181690760	29	226.9	301
SRR13858534.filt_1P.fq	FASTQ	DNA	843016	223229894	36	264.8	301
SRR13858534.filt_2P.fq	FASTQ	DNA	843016	193238473	36	229.2	301
SRR13859347.filt_1P.fq	FASTQ	DNA	1589471	234289056	36	147.4	151
SRR13859347.filt_2P.fq	FASTQ	DNA	1589471	230468176	36	145.0	151
SRR13859350.filt_1P.fq	FASTQ	DNA	1078624	159376127	36	147.8	151
SRR13859350.filt_2P.fq	FASTQ	DNA	1078624	149807574	36	138.9	151
SRR13889041.filt_1P.fq	FASTQ	DNA	920486	214058198	36	232.5	251
SRR13889041.filt_2P.fq	FASTQ	DNA	920486	202998272	36	220.5	251
SRR13926747.filt_1P.fq	FASTQ	DNA	1545101	228348637	36	147.8	151
SRR13926747.filt_2P.fq	FASTQ	DNA	1545101	223620381	36	144.7	151
SRR13926748.filt_1P.fq	FASTQ	DNA	1074543	158345259	36	147.4	151
SRR13926748.filt_2P.fq	FASTQ	DNA	1074543	154237877	36	143.5	151
SRR13927108.filt_1P.fq	FASTQ	DNA	2504534	366983536	36	146.5	151
SRR13927108.filt_2P.fq	FASTQ	DNA	2504534	349215552	36	139.4	151
SRR13927143.filt_1P.fq	FASTQ	DNA	749657	109383754	36	145.9	151
SRR13927143.filt_2P.fq	FASTQ	DNA	749657	105073715	36	140.2	151
SRR13927144.filt_1P.fq	FASTQ	DNA	2098553	307774289	36	146.7	151
SRR13927144.filt_2P.fq	FASTQ	DNA	2098553	297971534	36	142.0	151
SRR13927413.filt_1P.fq	FASTQ	DNA	1637657	239234761	36	146.1	151
SRR13927413.filt_2P.fq	FASTQ	DNA	1637657	237476507	36	145.0	151
SRR13927414.filt_1P.fq	FASTQ	DNA	856238	124709288	36	145.6	151
SRR13927414.filt_2P.fq	FASTQ	DNA	856238	122093159	36	142.6	151
SRR13927415.filt_1P.fq	FASTQ	DNA	1483379	217026519	36	146.3	151
SRR13927415.filt_2P.fq	FASTQ	DNA	1483379	214785483	36	144.8	151
SRR13927434.filt_1P.fq	FASTQ	DNA	1373544	199933909	36	145.6	151
SRR13927434.filt_2P.fq	FASTQ	DNA	1373544	192066472	36	139.8	151
SRR13938825.filt_1P.fq	FASTQ	DNA	795045	186877550	36	235.1	251
SRR13938825.filt_2P.fq	FASTQ	DNA	795045	176542450	36	222.1	251
SRR13944386.filt_1P.fq	FASTQ	DNA	1872194	273975485	36	146.3	151
SRR13944386.filt_2P.fq	FASTQ	DNA	1872194	268359894	36	143.3	151
SRR13944746.filt_1P.fq	FASTQ	DNA	1467664	215079788	36	146.5	151
SRR13944746.filt_2P.fq	FASTQ	DNA	1467664	208480184	36	142.0	151
SRR13952811.filt_1P.fq	FASTQ	DNA	1508530	333244264	36	220.9	251
SRR13952811.filt_2P.fq	FASTQ	DNA	1508530	298301849	36	197.7	251
SRR13956578.filt_1P.fq	FASTQ	DNA	1355291	315305595	36	232.6	251
SRR13956578.filt_2P.fq	FASTQ	DNA	1355291	298747398	36	220.4	251
SRR13979422.filt_1P.fq	FASTQ	DNA	1356631	173676083	36	128.0	151
SRR13979422.filt_2P.fq	FASTQ	DNA	1356631	167666199	36	123.6	151
SRR13988230.filt_1P.fq	FASTQ	DNA	1911238	269603820	36	141.1	149
SRR13988230.filt_2P.fq	FASTQ	DNA	1911238	269414343	36	141.0	149
SRR13998197.filt_1P.fq	FASTQ	DNA	1151303	169563399	36	147.3	151
SRR13998197.filt_2P.fq	FASTQ	DNA	1151303	165783571	36	144.0	151
SRR13998275.filt_1P.fq	FASTQ	DNA	1677367	245859651	36	146.6	151
SRR13998275.filt_2P.fq	FASTQ	DNA	1677367	232305825	36	138.5	151
SRR14029840.filt_1P.fq	FASTQ	DNA	1258586	312763854	36	248.5	301
SRR14029840.filt_2P.fq	FASTQ	DNA	1258586	284935058	36	226.4	301
SRR14035977.filt_1P.fq	FASTQ	DNA	768722	178458476	36	232.1	251
SRR14035977.filt_2P.fq	FASTQ	DNA	768722	171619590	36	223.3	251
SRR14038127.filt_1P.fq	FASTQ	DNA	996405	268437454	36	269.4	301
SRR14038127.filt_2P.fq	FASTQ	DNA	996405	242021225	36	242.9	301
SRR14055071.filt_1P.fq	FASTQ	DNA	2120969	311345103	36	146.8	151
SRR14055071.filt_2P.fq	FASTQ	DNA	2120969	286063177	36	134.9	151
SRR14064564.filt_1P.fq	FASTQ	DNA	361643	85918501	36	237.6	251
SRR14064564.filt_2P.fq	FASTQ	DNA	361643	82099219	36	227.0	251
SRR14064565.filt_1P.fq	FASTQ	DNA	415567	98801044	36	237.7	251
SRR14064565.filt_2P.fq	FASTQ	DNA	415567	95079030	36	228.8	251
SRR14071084.filt_1P.fq	FASTQ	DNA	1197282	279801032	36	233.7	251
SRR14071084.filt_2P.fq	FASTQ	DNA	1197282	251898253	36	210.4	251
SRR14073853.filt_1P.fq	FASTQ	DNA	1813873	265556516	36	146.4	151
SRR14073853.filt_2P.fq	FASTQ	DNA	1813873	254778860	36	140.5	151
SRR14073885.filt_1P.fq	FASTQ	DNA	1740035	254781386	36	146.4	151
SRR14073885.filt_2P.fq	FASTQ	DNA	1740035	244627974	36	140.6	151
SRR14073886.filt_1P.fq	FASTQ	DNA	2018495	295667134	36	146.5	151
SRR14073886.filt_2P.fq	FASTQ	DNA	2018495	291443891	36	144.4	151
SRR14084280.filt_1P.fq	FASTQ	DNA	1419475	206410899	36	145.4	151
SRR14084280.filt_2P.fq	FASTQ	DNA	1419475	200600543	36	141.3	151
SRR14095467.filt_1P.fq	FASTQ	DNA	1392238	317393411	36	228.0	251
SRR14095467.filt_2P.fq	FASTQ	DNA	1392238	303300627	36	217.9	251
SRR1411125.filt_1P.fq	FASTQ	DNA	819420	179536090	36	219.1	251
SRR1411125.filt_2P.fq	FASTQ	DNA	819420	163922930	36	200.0	251
SRR14128233.filt_1P.fq	FASTQ	DNA	1247098	184022896	36	147.6	151
SRR14128233.filt_2P.fq	FASTQ	DNA	1247098	173882391	36	139.4	151
SRR14137903.filt_1P.fq	FASTQ	DNA	820221	120335822	36	146.7	151
SRR14137903.filt_2P.fq	FASTQ	DNA	820221	118005153	36	143.9	151
SRR14160189.filt_1P.fq	FASTQ	DNA	1094949	234194067	36	213.9	251
SRR14160189.filt_2P.fq	FASTQ	DNA	1094949	227839240	36	208.1	251
SRR14160190.filt_1P.fq	FASTQ	DNA	992087	213182655	36	214.9	251
SRR14160190.filt_2P.fq	FASTQ	DNA	992087	199638122	36	201.2	251
SRR14166967.filt_1P.fq	FASTQ	DNA	1273845	182555298	36	143.3	151
SRR14166967.filt_2P.fq	FASTQ	DNA	1273845	178846483	36	140.4	151
SRR14182592.filt_1P.fq	FASTQ	DNA	931399	189940724	36	203.9	251
SRR14182592.filt_2P.fq	FASTQ	DNA	931399	171787943	36	184.4	251
SRR14197038.filt_1P.fq	FASTQ	DNA	3568500	485786488	36	136.1	151
SRR14197038.filt_2P.fq	FASTQ	DNA	3568500	471475924	36	132.1	151
SRR14197057.filt_1P.fq	FASTQ	DNA	1863637	262436849	36	140.8	151
SRR14197057.filt_2P.fq	FASTQ	DNA	1863637	260505851	36	139.8	151
SRR14198814.filt_1P.fq	FASTQ	DNA	1113365	162745765	36	146.2	151
SRR14198814.filt_2P.fq	FASTQ	DNA	1113365	161012712	36	144.6	151
SRR14200992.filt_1P.fq	FASTQ	DNA	1186967	175081132	36	147.5	151
SRR14200992.filt_2P.fq	FASTQ	DNA	1186967	174666759	36	147.2	151
SRR1422648.filt_1P.fq	FASTQ	DNA	629109	146292401	36	232.5	251
SRR1422648.filt_2P.fq	FASTQ	DNA	629109	107976158	36	171.6	251
SRR14240258.filt_1P.fq	FASTQ	DNA	1101615	253903924	36	230.5	301
SRR14240258.filt_2P.fq	FASTQ	DNA	1101615	232844660	36	211.4	301
SRR14245655.filt_1P.fq	FASTQ	DNA	1232728	289100750	36	234.5	251
SRR14245655.filt_2P.fq	FASTQ	DNA	1232728	284475492	36	230.8	251
SRR14245656.filt_1P.fq	FASTQ	DNA	1306352	300885892	36	230.3	251
SRR14245656.filt_2P.fq	FASTQ	DNA	1306352	285588889	36	218.6	251
SRR14270321.filt_1P.fq	FASTQ	DNA	801268	184405046	36	230.1	251
SRR14270321.filt_2P.fq	FASTQ	DNA	801268	177960892	36	222.1	251
SRR14272153.filt_1P.fq	FASTQ	DNA	1030552	242300831	36	235.1	251
SRR14272153.filt_2P.fq	FASTQ	DNA	1030552	237230020	36	230.2	251
SRR14272154.filt_1P.fq	FASTQ	DNA	782226	183845174	36	235.0	251
SRR14272154.filt_2P.fq	FASTQ	DNA	782226	167342363	36	213.9	251
SRR14272156.filt_1P.fq	FASTQ	DNA	1340396	317108585	36	236.6	251
SRR14272156.filt_2P.fq	FASTQ	DNA	1340396	309570879	36	231.0	251
SRR14272159.filt_1P.fq	FASTQ	DNA	927936	211019374	36	227.4	251
SRR14272159.filt_2P.fq	FASTQ	DNA	927936	202841491	36	218.6	251
SRR14276910.filt_1P.fq	FASTQ	DNA	1176292	269005778	36	228.7	251
SRR14276910.filt_2P.fq	FASTQ	DNA	1176292	256447193	36	218.0	251
SRR14286873.filt_1P.fq	FASTQ	DNA	886301	202959581	36	229.0	251
SRR14286873.filt_2P.fq	FASTQ	DNA	886301	186179860	36	210.1	251
SRR14300124.filt_1P.fq	FASTQ	DNA	921255	210701313	36	228.7	251
SRR14300124.filt_2P.fq	FASTQ	DNA	921255	195742518	36	212.5	251
SRR14300311.filt_1P.fq	FASTQ	DNA	755794	176785161	36	233.9	251
SRR14300311.filt_2P.fq	FASTQ	DNA	755794	170357321	36	225.4	251
