file	format	type	num_seqs	sum_len	min_len	avg_len	max_len
SRR12003250_2P.fq.gz	FASTQ	DNA	1442824	283838288	36	196.7	251
SRR12075372_1P.fq.gz	FASTQ	DNA	946164	217877017	36	230.3	251
SRR12075372_2P.fq.gz	FASTQ	DNA	946164	208610162	36	220.5	251
SRR12116889_1P.fq.gz	FASTQ	DNA	1095863	255656968	36	233.3	251
SRR12116889_2P.fq.gz	FASTQ	DNA	1095863	245590230	36	224.1	251
SRR12136527_1P.fq.gz	FASTQ	DNA	1184510	172350100	36	145.5	151
SRR12136527_2P.fq.gz	FASTQ	DNA	1184510	164184682	36	138.6	151
SRR12136528_1P.fq.gz	FASTQ	DNA	1233465	179235600	36	145.3	151
SRR12136528_2P.fq.gz	FASTQ	DNA	1233465	160431597	36	130.1	151
SRR12136529_1P.fq.gz	FASTQ	DNA	1331347	193357545	36	145.2	151
SRR12136529_2P.fq.gz	FASTQ	DNA	1331347	192116128	36	144.3	151
SRR12136530_1P.fq.gz	FASTQ	DNA	1508434	218928173	36	145.1	151
SRR12136530_2P.fq.gz	FASTQ	DNA	1508434	217976557	36	144.5	151
SRR12136537_1P.fq.gz	FASTQ	DNA	1183964	172637867	36	145.8	151
SRR12136537_2P.fq.gz	FASTQ	DNA	1183964	152060759	36	128.4	151
SRR12136553_1P.fq.gz	FASTQ	DNA	1887443	272657747	36	144.5	151
SRR12136553_2P.fq.gz	FASTQ	DNA	1887443	269016253	36	142.5	151
SRR12188981_1P.fq.gz	FASTQ	DNA	1624882	237685875	36	146.3	151
SRR12188981_2P.fq.gz	FASTQ	DNA	1624882	231109437	36	142.2	151
SRR12193701_1P.fq.gz	FASTQ	DNA	1447017	210574545	36	145.5	151
SRR12193701_2P.fq.gz	FASTQ	DNA	1447017	206975070	36	143.0	151
SRR12194033_1P.fq.gz	FASTQ	DNA	1029924	149442387	36	145.1	151
SRR12194033_2P.fq.gz	FASTQ	DNA	1029924	146788589	36	142.5	151
SRR12194040_1P.fq.gz	FASTQ	DNA	1189288	172462377	36	145.0	151
SRR12194040_2P.fq.gz	FASTQ	DNA	1189288	172875998	36	145.4	151
SRR12194045_1P.fq.gz	FASTQ	DNA	2144741	311817549	36	145.4	151
SRR12194045_2P.fq.gz	FASTQ	DNA	2144741	303711744	36	141.6	151
SRR12194046_1P.fq.gz	FASTQ	DNA	1662387	243200151	36	146.3	151
SRR12194046_2P.fq.gz	FASTQ	DNA	1662387	234314395	36	141.0	151
SRR12194048_1P.fq.gz	FASTQ	DNA	1654150	241923109	36	146.3	151
SRR12194048_2P.fq.gz	FASTQ	DNA	1654150	230117213	36	139.1	151
SRR12194050_1P.fq.gz	FASTQ	DNA	1799306	261629199	36	145.4	151
SRR12194050_2P.fq.gz	FASTQ	DNA	1799306	256337456	36	142.5	151
SRR12194052_1P.fq.gz	FASTQ	DNA	1875250	274544313	36	146.4	151
SRR12194052_2P.fq.gz	FASTQ	DNA	1875250	270514028	36	144.3	151
SRR12194054_1P.fq.gz	FASTQ	DNA	1581391	231606978	36	146.5	151
SRR12194054_2P.fq.gz	FASTQ	DNA	1581391	222832880	36	140.9	151
SRR12212542_1P.fq.gz	FASTQ	DNA	1159879	169027772	36	145.7	151
SRR12212542_2P.fq.gz	FASTQ	DNA	1159879	165227871	36	142.5	151
